frame.number,_ws.col.Time,frame.len,tcp.seq,ip.dst,tcp.dstport,tcp.time_relative,tcp.len,tcp.ack,tcp.srcport,frame.time_relative
"25488","04:54:32.105159","66","1","10.1.1.1","5200","5.012766000","0","58993006","5201","5.014796000"
"25489","04:54:32.105166","13098","59269574","10.1.1.2","5201","5.012773000","13032","1","5200","5.014803000"
"25490","04:54:32.105379","66","1","10.1.1.1","5200","5.012986000","0","58995902","5201","5.015016000"
"25491","04:54:32.105622","66","1","10.1.1.1","5200","5.013229000","0","58998798","5201","5.015259000"
"25492","04:54:32.105839","66","1","10.1.1.1","5200","5.013446000","0","59001694","5201","5.015476000"
"25493","04:54:32.106166","66","1","10.1.1.1","5200","5.013773000","0","59004590","5201","5.015803000"
"25494","04:54:32.106174","13098","59282606","10.1.1.2","5201","5.013781000","13032","1","5200","5.015811000"
"25495","04:54:32.106311","66","1","10.1.1.1","5200","5.013918000","0","59007486","5201","5.015948000"
"25496","04:54:32.106649","66","1","10.1.1.1","5200","5.014256000","0","59010382","5201","5.016286000"
"25497","04:54:32.106875","66","1","10.1.1.1","5200","5.014482000","0","59013278","5201","5.016512000"
"25498","04:54:32.107118","66","1","10.1.1.1","5200","5.014725000","0","59016174","5201","5.016755000"
"25499","04:54:32.107354","66","1","10.1.1.1","5200","5.014961000","0","59019070","5201","5.016991000"
"25500","04:54:32.107360","13098","59295638","10.1.1.2","5201","5.014967000","13032","1","5200","5.016997000"
"25501","04:54:32.107508","1514","59308670","10.1.1.2","5201","5.015115000","1448","1","5200","5.017145000"
"25502","04:54:32.107638","66","1","10.1.1.1","5200","5.015245000","0","59021966","5201","5.017275000"
"25503","04:54:32.107789","66","1","10.1.1.1","5200","5.015396000","0","59024862","5201","5.017426000"
"25504","04:54:32.108121","66","1","10.1.1.1","5200","5.015728000","0","59027758","5201","5.017758000"
"25505","04:54:32.108326","66","1","10.1.1.1","5200","5.015933000","0","59030654","5201","5.017963000"
"25506","04:54:32.108598","66","1","10.1.1.1","5200","5.016205000","0","59033550","5201","5.018235000"
"25507","04:54:32.108606","13098","59310118","10.1.1.2","5201","5.016213000","13032","1","5200","5.018243000"
"25508","04:54:32.108824","66","1","10.1.1.1","5200","5.016431000","0","59036446","5201","5.018461000"
"25509","04:54:32.109098","66","1","10.1.1.1","5200","5.016705000","0","59039342","5201","5.018735000"
"25510","04:54:32.109288","66","1","10.1.1.1","5200","5.016895000","0","59042238","5201","5.018925000"
"25511","04:54:32.109615","66","1","10.1.1.1","5200","5.017222000","0","59045134","5201","5.019252000"
"25512","04:54:32.109620","13098","59323150","10.1.1.2","5201","5.017227000","13032","1","5200","5.019257000"
"25513","04:54:32.109838","66","1","10.1.1.1","5200","5.017445000","0","59048030","5201","5.019475000"
"25514","04:54:32.110113","66","1","10.1.1.1","5200","5.017720000","0","59050926","5201","5.019750000"
"25515","04:54:32.110277","66","1","10.1.1.1","5200","5.017884000","0","59053822","5201","5.019914000"
"25516","04:54:32.110601","66","1","10.1.1.1","5200","5.018208000","0","59056718","5201","5.020238000"
"25517","04:54:32.110743","66","1","10.1.1.1","5200","5.018350000","0","59059614","5201","5.020380000"
"25518","04:54:32.110752","13098","59336182","10.1.1.2","5201","5.018359000","13032","1","5200","5.020389000"
"25519","04:54:32.111068","66","1","10.1.1.1","5200","5.018675000","0","59062510","5201","5.020705000"
"25520","04:54:32.111281","66","1","10.1.1.1","5200","5.018888000","0","59065406","5201","5.020918000"
"25521","04:54:32.111531","66","1","10.1.1.1","5200","5.019138000","0","59068302","5201","5.021168000"
"25522","04:54:32.111747","66","1","10.1.1.1","5200","5.019354000","0","59071198","5201","5.021384000"
"25523","04:54:32.111754","13098","59349214","10.1.1.2","5201","5.019361000","13032","1","5200","5.021391000"
"25524","04:54:32.112103","66","1","10.1.1.1","5200","5.019710000","0","59074094","5201","5.021740000"
"25525","04:54:32.112297","66","1","10.1.1.1","5200","5.019904000","0","59076990","5201","5.021934000"
"25526","04:54:32.112540","66","1","10.1.1.1","5200","5.020147000","0","59079886","5201","5.022177000"
"25527","04:54:32.112759","66","1","10.1.1.1","5200","5.020366000","0","59082782","5201","5.022396000"
"25528","04:54:32.112765","11650","59362246","10.1.1.2","5201","5.020372000","11584","1","5200","5.022402000"
"25529","04:54:32.113012","66","1","10.1.1.1","5200","5.020619000","0","59085678","5201","5.022649000"
"25530","04:54:32.113017","1514","59373830","10.1.1.2","5201","5.020624000","1448","1","5200","5.022654000"
"25531","04:54:32.113231","66","1","10.1.1.1","5200","5.020838000","0","59088574","5201","5.022868000"
"25532","04:54:32.113478","66","1","10.1.1.1","5200","5.021085000","0","59091470","5201","5.023115000"
"25533","04:54:32.113698","66","1","10.1.1.1","5200","5.021305000","0","59094366","5201","5.023335000"
"25534","04:54:32.114025","66","1","10.1.1.1","5200","5.021632000","0","59097262","5201","5.023662000"
"25535","04:54:32.114033","13098","59375278","10.1.1.2","5201","5.021640000","13032","1","5200","5.023670000"
"25536","04:54:32.114227","66","1","10.1.1.1","5200","5.021834000","0","59100158","5201","5.023864000"
"25537","04:54:32.114486","66","1","10.1.1.1","5200","5.022093000","0","59103054","5201","5.024123000"
"25538","04:54:32.114704","66","1","10.1.1.1","5200","5.022311000","0","59105950","5201","5.024341000"
"25539","04:54:32.114957","66","1","10.1.1.1","5200","5.022564000","0","59108846","5201","5.024594000"
"25540","04:54:32.115169","66","1","10.1.1.1","5200","5.022776000","0","59111742","5201","5.024806000"
"25541","04:54:32.115175","13098","59388310","10.1.1.2","5201","5.022782000","13032","1","5200","5.024812000"
"25542","04:54:32.115507","66","1","10.1.1.1","5200","5.023114000","0","59114638","5201","5.025144000"
"25543","04:54:32.115676","66","1","10.1.1.1","5200","5.023283000","0","59117534","5201","5.025313000"
"25544","04:54:32.115966","66","1","10.1.1.1","5200","5.023573000","0","59120430","5201","5.025603000"
"25545","04:54:32.116191","66","1","10.1.1.1","5200","5.023798000","0","59123326","5201","5.025828000"
"25546","04:54:32.116202","13098","59401342","10.1.1.2","5201","5.023809000","13032","1","5200","5.025839000"
"25547","04:54:32.116438","66","1","10.1.1.1","5200","5.024045000","0","59126222","5201","5.026075000"
"25548","04:54:32.116687","66","1","10.1.1.1","5200","5.024294000","0","59129118","5201","5.026324000"
"25549","04:54:32.117001","66","1","10.1.1.1","5200","5.024608000","0","59132014","5201","5.026638000"
"25550","04:54:32.117156","66","1","10.1.1.1","5200","5.024763000","0","59134910","5201","5.026793000"
"25551","04:54:32.117390","66","1","10.1.1.1","5200","5.024997000","0","59137806","5201","5.027027000"
"25552","04:54:32.117396","13098","59414374","10.1.1.2","5201","5.025003000","13032","1","5200","5.027033000"
"25553","04:54:32.117661","66","1","10.1.1.1","5200","5.025268000","0","59140702","5201","5.027298000"
"25554","04:54:32.117922","66","1","10.1.1.1","5200","5.025529000","0","59143598","5201","5.027559000"
"25555","04:54:32.118146","66","1","10.1.1.1","5200","5.025753000","0","59146494","5201","5.027783000"
"25556","04:54:32.118456","66","1","10.1.1.1","5200","5.026063000","0","59149390","5201","5.028093000"
"25557","04:54:32.118462","13098","59427406","10.1.1.2","5201","5.026069000","13032","1","5200","5.028099000"
"25558","04:54:32.118601","66","1","10.1.1.1","5200","5.026208000","0","59152286","5201","5.028238000"
"25559","04:54:32.118964","66","1","10.1.1.1","5200","5.026571000","0","59155182","5201","5.028601000"
"25560","04:54:32.119164","66","1","10.1.1.1","5200","5.026771000","0","59158078","5201","5.028801000"
"25561","04:54:32.119415","66","1","10.1.1.1","5200","5.027022000","0","59160974","5201","5.029052000"
"25562","04:54:32.119423","13098","59440438","10.1.1.2","5201","5.027030000","13032","1","5200","5.029060000"
"25563","04:54:32.119644","66","1","10.1.1.1","5200","5.027251000","0","59163870","5201","5.029281000"
"25564","04:54:32.119980","66","1","10.1.1.1","5200","5.027587000","0","59166766","5201","5.029617000"
"25565","04:54:32.120096","66","1","10.1.1.1","5200","5.027703000","0","59169662","5201","5.029733000"
"25566","04:54:32.120386","66","1","10.1.1.1","5200","5.027993000","0","59172558","5201","5.030023000"
"25567","04:54:32.120618","66","1","10.1.1.1","5200","5.028225000","0","59175454","5201","5.030255000"
"25568","04:54:32.120625","13098","59453470","10.1.1.2","5201","5.028232000","13032","1","5200","5.030262000"
"25569","04:54:32.120869","66","5","10.1.1.1","36492","5.030506000","0","142","5201","5.030506000"
"25570","04:54:32.120931","66","1","10.1.1.1","5200","5.028538000","0","59176902","5201","5.030568000"
"25571","04:54:32.121046","60","1","10.1.1.1","5200","5.028653000","0","0","5201","5.030683000"
"25572","04:54:32.121103","67","5","10.1.1.1","36492","5.030740000","1","142","5201","5.030740000"
"25573","04:54:32.121110","66","142","10.1.1.2","5201","5.030747000","0","6","36492","5.030747000"
"25574","04:54:32.121254","70","142","10.1.1.2","5201","5.030891000","4","6","36492","5.030891000"
"25575","04:54:32.121262","60","1","10.1.1.1","5200","5.028869000","0","0","5201","5.030899000"
"25576","04:54:32.121489","60","1","10.1.1.1","5200","5.029096000","0","0","5201","5.031126000"
"25577","04:54:32.121681","60","1","10.1.1.1","5200","5.029288000","0","0","5201","5.031318000"
"25578","04:54:32.121727","60","1","10.1.1.1","5200","5.029334000","0","0","5201","5.031364000"
"25579","04:54:32.121947","60","1","10.1.1.1","5200","5.029554000","0","0","5201","5.031584000"
"25580","04:54:32.122000","60","1","10.1.1.1","5200","5.029607000","0","0","5201","5.031637000"
"25581","04:54:32.122215","60","1","10.1.1.1","5200","5.029822000","0","0","5201","5.031852000"
"25582","04:54:32.122274","60","1","10.1.1.1","5200","5.029881000","0","0","5201","5.031911000"
"25583","04:54:32.122414","60","1","10.1.1.1","5200","5.030021000","0","0","5201","5.032051000"
"25584","04:54:32.122474","60","1","10.1.1.1","5200","5.030081000","0","0","5201","5.032111000"
"25585","04:54:32.122690","60","1","10.1.1.1","5200","5.030297000","0","0","5201","5.032327000"
"25586","04:54:32.122749","60","1","10.1.1.1","5200","5.030356000","0","0","5201","5.032386000"
"25587","04:54:32.122955","60","1","10.1.1.1","5200","5.030562000","0","0","5201","5.032592000"
"25588","04:54:32.123011","60","1","10.1.1.1","5200","5.030618000","0","0","5201","5.032648000"
"25589","04:54:32.123154","60","1","10.1.1.1","5200","5.030761000","0","0","5201","5.032791000"
"25590","04:54:32.123201","60","1","10.1.1.1","5200","5.030808000","0","0","5201","5.032838000"
"25591","04:54:32.123428","60","1","10.1.1.1","5200","5.031035000","0","0","5201","5.033065000"
"25592","04:54:32.123486","60","1","10.1.1.1","5200","5.031093000","0","0","5201","5.033123000"
"25593","04:54:32.123743","60","1","10.1.1.1","5200","5.031350000","0","0","5201","5.033380000"
"25594","04:54:32.123747","60","1","10.1.1.1","5200","5.031354000","0","0","5201","5.033384000"
"25595","04:54:32.123925","60","1","10.1.1.1","5200","5.031532000","0","0","5201","5.033562000"
"25596","04:54:32.123969","60","1","10.1.1.1","5200","5.031576000","0","0","5201","5.033606000"
"25597","04:54:32.124180","60","1","10.1.1.1","5200","5.031787000","0","0","5201","5.033817000"
"25598","04:54:32.124226","60","1","10.1.1.1","5200","5.031833000","0","0","5201","5.033863000"
"25599","04:54:32.124455","60","1","10.1.1.1","5200","5.032062000","0","0","5201","5.034092000"
"25600","04:54:32.124500","60","1","10.1.1.1","5200","5.032107000","0","0","5201","5.034137000"
"25601","04:54:32.124651","60","1","10.1.1.1","5200","5.032258000","0","0","5201","5.034288000"
"25602","04:54:32.124686","60","1","10.1.1.1","5200","5.032293000","0","0","5201","5.034323000"
"25603","04:54:32.124920","60","1","10.1.1.1","5200","5.032527000","0","0","5201","5.034557000"
"25604","04:54:32.124965","60","1","10.1.1.1","5200","5.032572000","0","0","5201","5.034602000"
"25605","04:54:32.125181","60","1","10.1.1.1","5200","5.032788000","0","0","5201","5.034818000"
"25606","04:54:32.125233","60","1","10.1.1.1","5200","5.032840000","0","0","5201","5.034870000"
"25607","04:54:32.125402","60","1","10.1.1.1","5200","5.033009000","0","0","5201","5.035039000"
"25608","04:54:32.125460","60","1","10.1.1.1","5200","5.033067000","0","0","5201","5.035097000"
"25609","04:54:32.125630","60","1","10.1.1.1","5200","5.033237000","0","0","5201","5.035267000"
"25610","04:54:32.125683","60","1","10.1.1.1","5200","5.033290000","0","0","5201","5.035320000"
"25611","04:54:32.125906","60","1","10.1.1.1","5200","5.033513000","0","0","5201","5.035543000"
"25612","04:54:32.125965","60","1","10.1.1.1","5200","5.033572000","0","0","5201","5.035602000"
"25613","04:54:32.126106","60","1","10.1.1.1","5200","5.033713000","0","0","5201","5.035743000"
"25614","04:54:32.126166","60","1","10.1.1.1","5200","5.033773000","0","0","5201","5.035803000"
"25615","04:54:32.126378","60","1","10.1.1.1","5200","5.033985000","0","0","5201","5.036015000"
"25616","04:54:32.126420","60","1","10.1.1.1","5200","5.034027000","0","0","5201","5.036057000"
"25617","04:54:32.126641","60","1","10.1.1.1","5200","5.034248000","0","0","5201","5.036278000"
"25618","04:54:32.126701","60","1","10.1.1.1","5200","5.034308000","0","0","5201","5.036338000"
"25619","04:54:32.126848","60","1","10.1.1.1","5200","5.034455000","0","0","5201","5.036485000"
"25620","04:54:32.126905","60","1","10.1.1.1","5200","5.034512000","0","0","5201","5.036542000"
"25621","04:54:32.127115","60","1","10.1.1.1","5200","5.034722000","0","0","5201","5.036752000"
"25622","04:54:32.127161","60","1","10.1.1.1","5200","5.034768000","0","0","5201","5.036798000"
"25623","04:54:32.127382","60","1","10.1.1.1","5200","5.034989000","0","0","5201","5.037019000"
"25624","04:54:32.127438","60","1","10.1.1.1","5200","5.035045000","0","0","5201","5.037075000"
"25625","04:54:32.127579","60","1","10.1.1.1","5200","5.035186000","0","0","5201","5.037216000"
"25626","04:54:32.127670","60","1","10.1.1.1","5200","5.035277000","0","0","5201","5.037307000"
"25627","04:54:32.127865","60","1","10.1.1.1","5200","5.035472000","0","0","5201","5.037502000"
"25628","04:54:32.127913","60","1","10.1.1.1","5200","5.035520000","0","0","5201","5.037550000"
"25629","04:54:32.128071","60","1","10.1.1.1","5200","5.035678000","0","0","5201","5.037708000"
"25630","04:54:32.128106","60","1","10.1.1.1","5200","5.035713000","0","0","5201","5.037743000"
"25631","04:54:32.128334","60","1","10.1.1.1","5200","5.035941000","0","0","5201","5.037971000"
"25632","04:54:32.128380","60","1","10.1.1.1","5200","5.035987000","0","0","5201","5.038017000"
"25633","04:54:32.128587","60","1","10.1.1.1","5200","5.036194000","0","0","5201","5.038224000"
"25634","04:54:32.128644","60","1","10.1.1.1","5200","5.036251000","0","0","5201","5.038281000"
"25635","04:54:32.128789","60","1","10.1.1.1","5200","5.036396000","0","0","5201","5.038426000"
"25636","04:54:32.128843","60","1","10.1.1.1","5200","5.036450000","0","0","5201","5.038480000"
"25637","04:54:32.129060","60","1","10.1.1.1","5200","5.036667000","0","0","5201","5.038697000"
"25638","04:54:32.129116","60","1","10.1.1.1","5200","5.036723000","0","0","5201","5.038753000"
"25639","04:54:32.129323","60","1","10.1.1.1","5200","5.036930000","0","0","5201","5.038960000"
"25640","04:54:32.129383","60","1","10.1.1.1","5200","5.036990000","0","0","5201","5.039020000"
"25641","04:54:32.129525","60","1","10.1.1.1","5200","5.037132000","0","0","5201","5.039162000"
"25642","04:54:32.129576","60","1","10.1.1.1","5200","5.037183000","0","0","5201","5.039213000"
"25643","04:54:32.129792","60","1","10.1.1.1","5200","5.037399000","0","0","5201","5.039429000"
"25644","04:54:32.129854","60","1","10.1.1.1","5200","5.037461000","0","0","5201","5.039491000"
"25645","04:54:32.130064","60","1","10.1.1.1","5200","5.037671000","0","0","5201","5.039701000"
"25646","04:54:32.130126","60","1","10.1.1.1","5200","5.037733000","0","0","5201","5.039763000"
"25647","04:54:32.130264","60","1","10.1.1.1","5200","5.037871000","0","0","5201","5.039901000"
"25648","04:54:32.130314","60","1","10.1.1.1","5200","5.037921000","0","0","5201","5.039951000"
"25649","04:54:32.130535","60","1","10.1.1.1","5200","5.038142000","0","0","5201","5.040172000"
